MATK,HOTEN,SDT,EMAIL,CCCD,GIOITINH,NGAYSINH,DIEM_LOYALTY,SOTIENDATIEU,MACAPBAC
29730,Khoa Xuân Trần,0974752228,user29730@example.com,862807125857,Nữ,1994-06-14,4737,4339592,1
29731,Châu Xuân Phạm,0969081140,user29731@example.com,621070849619,Nam,1991-05-12,2490,14931802,1
29732,Ánh Vũ,0946106232,user29732@example.com,976751852190,Nữ,1999-08-23,146,11123592,2
29733,Chị Kim Phạm,0956098725,user29733@example.com,756129092087,Nữ,1992-03-15,3078,8617947,3
29734,Quý ông Thành Hoàng,0958542872,user29734@example.com,123985315120,Nam,2004-01-16,1443,16331419,3
29735,Hà Mai Vũ,0914240773,user29735@example.com,134780052667,Nữ,1996-08-20,1184,6480721,3
29736,Bà Linh Dương,0941385382,user29736@example.com,826075707107,Nam,1996-12-27,656,19245705,1
29737,Chị Khoa Bùi,0948463400,user29737@example.com,959472613190,Nữ,2000-07-27,3952,12486749,1
29738,Nhật Đặng,0991966791,user29738@example.com,512476974902,Nam,2000-07-22,1753,2224329,2
29739,Chị Ngọc Trần,0936054598,user29739@example.com,384074914938,Nữ,2000-11-09,4018,9250317,3
29740,Chị Yến Phạm,0970933078,user29740@example.com,139184893703,Nữ,2000-02-06,4286,8677237,3
29741,Nhiên Vũ,0956311846,user29741@example.com,426940041925,Nữ,1997-11-27,2594,9527584,3
29742,Dương Lê,0925293997,user29742@example.com,910366552885,Nam,1990-04-17,3514,912561,2
29743,Hồng Vũ,0919228138,user29743@example.com,400611661836,Nam,1992-12-22,3075,10673219,2
29744,Quý cô Kim Mai,0926427357,user29744@example.com,650827580629,Nữ,1990-05-12,200,12544028,3
29745,Duyên Trần,0939407938,user29745@example.com,857862324205,Nam,1991-02-03,4885,16025704,3
29746,Chị Hồng Lê,0969440272,user29746@example.com,422863541915,Nam,1993-04-22,766,10492610,2
29747,Quý ông Nhiên Lê,0993673138,user29747@example.com,718727253605,Nữ,1994-08-05,4996,5273853,1
29748,Nhật Hải Bùi,0967394920,user29748@example.com,183302457240,Nữ,1999-07-20,1298,3472888,2
29749,Lâm Phú Nguyễn,0911313325,user29749@example.com,154857598385,Nam,2000-06-25,1667,13231958,2
29750,Ông Quang Lê,0971826403,user29750@example.com,616095473916,Nam,2004-06-19,1636,7134,2
29751,Quang Mai Phạm,0954406261,user29751@example.com,765902333142,Nam,1991-07-20,2864,11112118,2
29752,Vũ Quang Vũ,0955370281,user29752@example.com,954345517503,Nam,1994-04-15,1972,6888466,3
29753,An Thế Hoàng,0935910548,user29753@example.com,610475742877,Nam,2000-05-08,4156,9968851,3
29754,Trung Quang Dương,0942843580,user29754@example.com,208192636477,Nữ,1995-11-08,4777,13264254,2
29755,Bảo Phạm,0941508799,user29755@example.com,334762314037,Nữ,1992-08-04,4008,2878585,2
29756,Ngọc Dương,0954385428,user29756@example.com,953476237870,Nam,1995-04-28,3224,6956618,2
29757,Bảo Tấn Mai,0975189422,user29757@example.com,559485754448,Nữ,1991-06-29,2870,19440100,2
29758,Hạnh Mai Dương,0939570984,user29758@example.com,379810779461,Nam,1997-01-19,704,6162231,1
29759,Thảo Nguyễn,0977132332,user29759@example.com,166937419022,Nữ,1990-12-22,985,6786730,1
29760,Ngọc Nguyễn,0922993494,user29760@example.com,288037795548,Nữ,1996-12-12,701,13363856,2
29761,Minh Bùi,0976928334,user29761@example.com,163590474449,Nữ,2001-04-08,425,10581480,1
29762,Xuân Lê,0951108421,user29762@example.com,930529720871,Nam,1997-05-31,2881,15620389,2
29763,Quý cô Ánh Mai,0927872916,user29763@example.com,369873716622,Nam,2004-09-24,3783,4108931,3
29764,Anh Lê,0986614915,user29764@example.com,880680527490,Nữ,2005-03-20,2408,12848025,3
29765,Mai Hoàng,0921268639,user29765@example.com,912330015596,Nữ,1993-08-11,3847,14322556,2
29766,Hoàng Đặng,0946014114,user29766@example.com,219177223904,Nam,2002-11-26,2410,12292760,2
29767,Nhật Lê,0986310613,user29767@example.com,269977893400,Nam,1992-04-01,2231,9079841,2
29768,Yến Phạm,0980329945,user29768@example.com,123096757068,Nam,1991-08-22,4956,11506906,3
29769,Lâm Dương,0983052981,user29769@example.com,490731762668,Nữ,1999-05-20,1194,3388464,2
29770,Thành Hải Đặng,0997110966,user29770@example.com,394543784829,Nam,1997-02-20,838,8425491,3
29771,Quý cô Chi Phạm,0987578856,user29771@example.com,366359405637,Nam,1993-09-03,2454,10367768,3
29772,Nam Trí Phạm,0929307868,user29772@example.com,533550079586,Nữ,2003-04-17,3693,4982835,3
29773,Bác Trung Dương,0959579655,user29773@example.com,798828800593,Nữ,1996-01-17,4461,3920487,3
29774,Quý cô Phương Trần,0968579173,user29774@example.com,761817351174,Nữ,1997-10-08,3548,2997832,3
29775,Bà Vi Vũ,0960521945,user29775@example.com,288440329967,Nam,1994-07-12,3006,7924403,1
29776,Thành Trần,0983432150,user29776@example.com,193359294585,Nam,1993-01-14,3427,4955326,1
29777,Quang Xuân Trần,0979322997,user29777@example.com,529719789983,Nam,1990-05-08,3738,1367418,1
29778,Hải Hữu Vũ,0964027367,user29778@example.com,455338252347,Nữ,2000-08-07,386,7272873,3
29779,Hồng Dương,0924702161,user29779@example.com,141539554855,Nam,2002-12-11,3176,16949125,1
29780,Ông Châu Trần,0933553403,user29780@example.com,893709022149,Nữ,1997-08-20,4299,2812518,1
29781,Anh Hưng Trần,0951672142,user29781@example.com,610931047543,Nữ,1999-10-21,2322,3805360,2
29782,Yến Lê,0965387482,user29782@example.com,655761441223,Nam,2000-04-02,2369,8121116,3
29783,Châu Thị Mai,0955877549,user29783@example.com,471680403092,Nam,2004-01-20,1371,2788277,1
29784,Anh Tú Nguyễn,0920847912,user29784@example.com,771884791354,Nữ,2000-08-16,1013,10050807,2
29785,Xuân Lê,0977903202,user29785@example.com,483575862134,Nữ,2004-07-22,737,11734011,1
29786,Hưng Mai,0915938911,user29786@example.com,471896264650,Nữ,1999-05-11,3748,13333483,2
29787,Cô Thành Dương,0929303544,user29787@example.com,335893918096,Nam,2005-07-24,140,19118180,3
29788,Chi Trần,0936728374,user29788@example.com,901498933819,Nam,1999-05-17,3558,13267432,1
29789,Hạnh Xuân Nguyễn,0913766966,user29789@example.com,543030775874,Nam,2004-01-07,949,8908985,1
29790,Cô An Hoàng,0961689617,user29790@example.com,364232164189,Nữ,1997-02-28,3908,17812261,2
29791,Quang Phạm,0946113780,user29791@example.com,543968483293,Nam,2000-07-06,893,11601156,2
29792,Quý ông Minh Mai,0942059789,user29792@example.com,268731389384,Nữ,2005-05-26,2238,5872301,2
29793,Thành Bùi,0983713803,user29793@example.com,795953952929,Nam,1993-01-06,2246,15902238,3
29794,Bác Quang Phạm,0919656573,user29794@example.com,737059964396,Nam,1994-01-17,656,8669202,1
29795,Vũ Bùi,0979439474,user29795@example.com,227875497173,Nữ,1999-06-10,2099,15756275,1
29796,Anh Khoa Hoàng,0993272018,user29796@example.com,983010385951,Nam,1996-05-18,464,3928230,3
29797,Anh Văn Bùi,0915119879,user29797@example.com,714077444802,Nam,1997-12-15,2293,12771406,2
29798,Vũ Vũ,0928981765,user29798@example.com,136942361301,Nam,2000-02-15,2389,19266394,1
29799,Mai Lê,0920528910,user29799@example.com,668093967181,Nam,1997-01-19,2426,11205596,1
29800,Bà Mai Nguyễn,0915505683,user29800@example.com,990309987298,Nam,1995-06-29,3531,3484647,3
29801,Vũ Phú Vũ,0975299477,user29801@example.com,115121227243,Nam,1990-03-30,3593,15034916,2
29802,Thành Quang Hoàng,0933968625,user29802@example.com,204564712893,Nam,1991-08-16,2285,9131680,1
29803,Cô Xuân Dương,0930604536,user29803@example.com,359773355267,Nam,1996-05-28,3771,16648688,2
29804,Bà An Trần,0944518448,user29804@example.com,633939242900,Nữ,1990-12-16,741,5527219,3
29805,Vân Dương,0963234520,user29805@example.com,111421631477,Nữ,2000-09-05,2156,18567092,2
29806,Trọng Thị Dương,0961219527,user29806@example.com,139043730933,Nam,2003-02-05,1621,4902967,3
29807,Lâm Văn Dương,0992647875,user29807@example.com,800801936751,Nam,1994-08-16,4860,16032827,3
29808,Hưng Trí Dương,0927405115,user29808@example.com,613637546239,Nam,2002-07-26,384,1563491,1
29809,Nhật Nguyễn,0994026065,user29809@example.com,224611119595,Nữ,1994-05-12,500,13994523,2
29810,Bác Bảo Dương,0998331747,user29810@example.com,768089741411,Nam,1998-08-30,4938,3726006,2
29811,Hải Hoàng,0950340117,user29811@example.com,222942223280,Nữ,2001-11-17,2167,1115476,2
29812,Bà Hải Lê,0977874451,user29812@example.com,812551287406,Nam,2005-01-06,2357,8207444,3
29813,Quang Phạm,0984145654,user29813@example.com,972629347010,Nữ,1991-01-12,2436,17329415,1
29814,Hoàng Đặng,0945649575,user29814@example.com,981511730839,Nữ,2002-01-31,2471,1697334,1
29815,Chị An Đặng,0958984378,user29815@example.com,626974360040,Nữ,1993-02-26,3602,460163,3
29816,Cô Yến Lê,0926134429,user29816@example.com,783972127073,Nữ,1990-01-26,2066,9414276,2
29817,Hà Trí Phạm,0970349009,user29817@example.com,326547313443,Nam,1995-08-09,3732,10575511,2
29818,Nhật Đặng,0922475351,user29818@example.com,380849408888,Nam,2004-12-25,1546,8895946,2
29819,Lâm Bảo Trần,0960707648,user29819@example.com,189386355517,Nữ,1991-06-02,4398,9953982,2
29820,Anh Quang Bùi,0973249602,user29820@example.com,704719098936,Nữ,1996-08-14,4044,12331112,1
29821,Bảo Trần,0991850786,user29821@example.com,127391329979,Nam,1993-07-21,4584,168134,1
29822,Bà Hà Lê,0952218614,user29822@example.com,898685815406,Nữ,1998-10-16,3223,6774470,1
29823,Chị Yến Dương,0972415337,user29823@example.com,581717307527,Nữ,1994-07-14,4954,11907173,1
29824,Dũng Trí Lê,0947713080,user29824@example.com,506622620963,Nữ,1997-06-06,1640,2350109,2
29825,Thành Vũ,0931507046,user29825@example.com,158774949204,Nam,2003-06-27,4841,1591570,3
29826,Trọng Hoàng Mai,0938314054,user29826@example.com,424429304187,Nam,1999-07-09,576,6617068,3
29827,Minh Mai,0996486822,user29827@example.com,421290141567,Nữ,1998-06-21,4236,5721225,3
29828,Hương Vũ,0983484710,user29828@example.com,812859145242,Nam,2000-05-02,2117,1189283,2
29829,Quý cô Nhật Trần,0915001517,user29829@example.com,995271573393,Nam,1993-01-30,3958,11370609,3
29830,Thành Mai,0941588897,user29830@example.com,911609476925,Nữ,1990-02-06,1608,18336611,2
29831,Chị Bảo Lê,0969293114,user29831@example.com,676848615363,Nam,1994-10-27,3,8158297,3
29832,Huy Bảo Mai,0990676255,user29832@example.com,400778077499,Nam,2002-06-04,682,1123953,3
29833,Ông Phúc Nguyễn,0976915174,user29833@example.com,520708824807,Nữ,2005-05-25,4279,4095318,1
29834,Ánh Phạm,0916589330,user29834@example.com,384570026810,Nữ,2001-01-20,3234,11164804,1
29835,Nhật Hữu Lê,0927419746,user29835@example.com,222288749736,Nam,1993-07-30,3602,12378168,3
29836,Quý cô Nhật Phạm,0980317558,user29836@example.com,905370009124,Nữ,2000-10-24,607,4657868,3
29837,Vũ Phú Lê,0983420944,user29837@example.com,483722810569,Nữ,2002-10-13,746,13035384,3
29838,Hạnh Mai,0945699833,user29838@example.com,907751487385,Nữ,2002-11-24,268,9060661,3
29839,Duyên Nguyễn,0940395291,user29839@example.com,572333416776,Nữ,1997-06-07,4250,3156328,3
29840,An Đức Lê,0955266405,user29840@example.com,146470469717,Nam,2003-03-15,3890,16684774,2
29841,Dương Nguyễn,0952175705,user29841@example.com,587099900608,Nữ,2004-10-19,3258,10252952,1
29842,Bảo Hữu Vũ,0994054095,user29842@example.com,409276299750,Nam,1990-07-30,1412,6706202,2
29843,Bà Khoa Vũ,0974814789,user29843@example.com,103693669980,Nữ,1995-05-20,2282,8672590,2
29844,Thành Đặng,0958239190,user29844@example.com,428454979721,Nam,1993-05-15,4749,7281732,2
29845,Thành Văn Đặng,0987708026,user29845@example.com,873129504221,Nữ,1997-02-01,4138,8497530,2
29846,Bác Vũ Hoàng,0925846040,user29846@example.com,862350051389,Nam,1997-10-19,1203,18546547,2
29847,Bà Ngọc Hoàng,0950021373,user29847@example.com,151970717499,Nữ,2003-05-10,782,11285459,3
29848,Chị Chi Dương,0981485866,user29848@example.com,459745191253,Nữ,1996-04-26,2765,19878223,3
29849,Hải Trí Dương,0999610195,user29849@example.com,219553810466,Nữ,2003-04-05,2872,1772154,2
29850,Bà Bảo Mai,0944409455,user29850@example.com,553389569492,Nữ,1992-05-07,1085,7957927,3
29851,Huy Dương,0930101542,user29851@example.com,259151307998,Nam,1999-07-31,3988,2165353,2
29852,Quang Mai,0929077322,user29852@example.com,928608651739,Nam,2001-08-11,419,7825346,1
29853,Xuân Bùi,0978091665,user29853@example.com,298377331645,Nữ,1994-06-24,4565,3771849,1
29854,Quý cô Linh Trần,0960466413,user29854@example.com,350360788565,Nữ,1993-07-31,1854,2050607,2
29855,Cô Bảo Mai,0982133653,user29855@example.com,655710206161,Nam,1993-12-20,204,4134175,1
29856,Chị Hà Phạm,0961324980,user29856@example.com,504407631087,Nam,1995-06-20,1145,13897406,1
29857,Chị Mai Trần,0930584066,user29857@example.com,185397682748,Nữ,1997-02-24,169,15761941,1
29858,Quang Thị Vũ,0990922874,user29858@example.com,366809560772,Nam,1993-05-04,1686,5247913,1
29859,Trọng Dương,0999525166,user29859@example.com,879664287513,Nữ,1998-08-28,2839,830490,2
29860,Hoàng Thế Vũ,0993819091,user29860@example.com,667738989296,Nam,1991-02-22,3804,6748485,2
29861,Vân Đặng,0956252443,user29861@example.com,181697108586,Nam,1996-07-13,3643,12768165,2
29862,Hưng Mai,0994533355,user29862@example.com,845212285604,Nam,1999-11-11,4218,15598489,3
29863,Nhiên Quang Bùi,0924543652,user29863@example.com,708473705127,Nam,1991-10-04,3945,4317753,2
29864,Lan Nguyễn,0970354386,user29864@example.com,418365337270,Nam,2000-10-18,3089,6718248,1
29865,Anh Dũng Bùi,0952930565,user29865@example.com,830453394530,Nam,2005-02-03,2684,19308584,1
29866,Ông Nam Trần,0956302785,user29866@example.com,761724208610,Nữ,2002-12-01,1590,19960363,1
29867,Cô Duyên Hoàng,0912730478,user29867@example.com,170003868720,Nữ,1992-02-05,1097,8264838,1
29868,Nhật Phú Mai,0916292249,user29868@example.com,364005039683,Nữ,2000-05-12,559,3306513,2
29869,Anh Bảo Hoàng,0990314131,user29869@example.com,305358354102,Nam,2000-05-07,2692,9920416,3
29870,Khoa Mai,0948339014,user29870@example.com,443759052905,Nam,2002-04-09,4296,4491804,1
29871,Chị Phương Đặng,0975357229,user29871@example.com,354970100226,Nam,1993-10-24,1106,5176735,1
29872,Khoa Bùi,0918699524,user29872@example.com,260004499672,Nam,1995-10-04,4664,6435276,2
29873,Quý cô Hải Trần,0990819383,user29873@example.com,530979403950,Nữ,1999-04-05,4523,64051,3
29874,Phúc Hoàng,0933615147,user29874@example.com,539966624650,Nữ,1995-05-11,2768,15675747,3
29875,Lâm Phạm,0965949579,user29875@example.com,532791772607,Nữ,2001-08-10,4592,8015606,1
29876,Hồng Hoàng,0954883482,user29876@example.com,485782833047,Nữ,1995-04-11,4903,8165340,3
29877,Minh Trần,0956323077,user29877@example.com,609070500165,Nam,1994-01-07,4099,5124409,3
29878,Mai Phạm,0941944889,user29878@example.com,287985113341,Nam,2001-01-30,553,1656083,1
29879,Quý cô Duyên Phạm,0980978145,user29879@example.com,281032813086,Nữ,1997-03-05,4812,13929359,2
29880,Hạnh Lê,0934276241,user29880@example.com,140572991960,Nữ,1996-07-10,2162,2655433,1
29881,Bà Dương Mai,0918990346,user29881@example.com,242075277478,Nam,2001-09-27,4833,15775250,1
29882,Bà Hạnh Đặng,0942827212,user29882@example.com,477719584569,Nam,1993-11-02,4655,19472888,2
29883,Ngọc Nguyễn,0934535388,user29883@example.com,279023557223,Nam,1994-12-11,4919,13760873,3
29884,Vân Trần,0955779234,user29884@example.com,289805476820,Nam,1990-05-19,4551,19423690,2
29885,Thảo Trần,0938591354,user29885@example.com,280231812096,Nữ,1992-12-12,3135,6908992,1
29886,Thành Hải Mai,0969335981,user29886@example.com,381205564451,Nam,1999-03-10,3190,4135430,1
29887,Phúc Dương,0956020030,user29887@example.com,996875051106,Nữ,1996-12-13,4882,19861508,1
29888,Chị Yến Hoàng,0917656235,user29888@example.com,119583128278,Nữ,2000-09-06,1203,9081130,2
29889,Quý cô Vi Trần,0958231805,user29889@example.com,512334217934,Nam,2004-04-02,3985,17206822,3
29890,Bà Phương Mai,0955442163,user29890@example.com,940202126502,Nữ,2004-08-26,2537,6068577,2
29891,Tùng Đặng,0913979870,user29891@example.com,528257309063,Nam,1996-04-10,630,3761714,2
29892,Châu Lê,0985496185,user29892@example.com,544211969294,Nữ,1991-12-20,4890,629407,2
29893,Ông Trung Bùi,0916849695,user29893@example.com,219355787468,Nữ,1996-09-23,3908,15184963,1
29894,Cô Bảo Bùi,0999842540,user29894@example.com,217293036634,Nam,1998-07-06,4042,12251329,1
29895,Anh Nam Mai,0979915000,user29895@example.com,856309245031,Nam,1996-01-03,2472,12286466,3
29896,Chị An Hoàng,0967918116,user29896@example.com,464660112836,Nam,2005-12-24,69,16793569,1
29897,Quang Lê,0949970720,user29897@example.com,271951480085,Nam,1990-07-22,559,13632665,1
29898,Cô Hương Phạm,0913665328,user29898@example.com,148910680821,Nữ,1999-02-14,2489,19780195,3
29899,Thành Phạm,0985752353,user29899@example.com,268049992515,Nam,1992-06-05,3577,16299243,3
29900,Hạnh Đặng,0920800921,user29900@example.com,403780361866,Nam,1996-03-17,3933,16106078,3
29901,Hạnh Văn Đặng,0966201817,user29901@example.com,637533065667,Nữ,1991-08-11,446,12977384,2
29902,Cô Bảo Mai,0938356216,user29902@example.com,990088976794,Nam,2001-04-12,1384,1923873,2
29903,Anh Dũng Mai,0921307713,user29903@example.com,921514003478,Nam,1996-03-05,2295,6815469,3
29904,Hà Thế Bùi,0977009207,user29904@example.com,866855255642,Nữ,1991-08-27,3742,707976,2
29905,Hưng Đức Mai,0951771617,user29905@example.com,248766297235,Nam,2003-01-17,962,5937829,1
29906,Châu Hải Phạm,0993285876,user29906@example.com,304853536520,Nữ,1991-11-03,964,6140287,3
29907,An Lê,0991834371,user29907@example.com,944298801205,Nữ,1996-04-16,4681,15032519,1
29908,Minh Trần,0995618911,user29908@example.com,385685805904,Nữ,1993-04-08,1361,11892496,3
29909,Quang Hải Vũ,0919700613,user29909@example.com,323115912345,Nam,1990-09-21,2046,10067929,1
29910,Thành Bùi,0929206994,user29910@example.com,693260211840,Nữ,1990-08-24,4999,8513330,3
29911,Bà Kim Mai,0983957838,user29911@example.com,181487655345,Nam,2005-09-10,1753,5305095,2
29912,Khoa Bảo Mai,0981570322,user29912@example.com,195535762421,Nữ,1997-03-10,1218,13264743,2
29913,Bà Dương Phạm,0912367230,user29913@example.com,129716926559,Nam,1998-12-02,3781,14107587,2
29914,Cô Thành Vũ,0953947333,user29914@example.com,451164452041,Nữ,2000-03-28,2562,14517472,2
29915,Quý cô Hồng Mai,0940472274,user29915@example.com,529818352056,Nữ,1991-07-22,224,12615296,3
29916,Bà Khoa Nguyễn,0981973312,user29916@example.com,158830285584,Nữ,2000-05-04,2224,14100264,3
29917,Phúc Dương,0927278314,user29917@example.com,788989900080,Nữ,2002-12-30,4954,3423070,2
29918,Quý ông Quang Phạm,0915467133,user29918@example.com,244867830838,Nam,2005-12-13,248,6896311,3
29919,Bà Thảo Nguyễn,0999263213,user29919@example.com,612122408109,Nam,2003-05-19,2964,521687,1
